id,Y
89873,1
89874,1
89875,1
89876,0
89877,1
89878,0
89879,0
89880,1
89881,0
89882,0
89883,0
89884,0
89885,0
89886,1
89887,1
89888,1
89889,0
89890,0
89891,0
89892,0
89893,1
89894,1
89895,0
89896,0
89897,0
89898,1
89899,1
89900,1
89901,0
89902,1
89903,1
89904,0
89905,1
89906,1
89907,1
89908,0
89909,0
89910,1
89911,0
89912,0
89913,0
89914,1
89915,0
89916,0
89917,1
89918,0
89919,1
89920,1
89921,0
89922,1
89923,1
89924,1
89925,0
89926,0
89927,0
89928,0
89929,1
89930,1
89931,0
89932,0
89933,0
89934,1
89935,0
89936,1
89937,1
89938,1
89939,0
89940,1
89941,0
89942,1
89943,1
89944,1
89945,0
89946,0
89947,1
89948,1
89949,0
89950,1
89951,1
89952,0
89953,1
89954,0
89955,1
89956,1
89957,1
89958,1
89959,0
89960,0
89961,0
89962,0
89963,1
89964,1
89965,0
89966,1
89967,0
89968,0
89969,1
89970,1
89971,1
89972,0
89973,1
89974,1
89975,1
89976,1
89977,0
89978,0
89979,0
89980,1
89981,1
89982,0
89983,1
89984,0
89985,1
89986,1
89987,1
89988,1
89989,0
89990,0
89991,1
89992,1
89993,1
89994,1
89995,0
89996,1
89997,1
89998,1
89999,1
90000,1
90001,0
90002,1
90003,1
90004,1
90005,1
90006,0
90007,0
90008,0
90009,1
90010,0
90011,1
90012,0
90013,1
90014,0
90015,0
90016,1
90017,1
90018,1
90019,0
90020,1
90021,1
90022,1
90023,1
90024,1
90025,0
90026,1
90027,1
90028,0
90029,0
90030,0
90031,1
90032,1
90033,0
90034,0
90035,0
90036,0
90037,0
90038,0
90039,1
90040,1
90041,1
90042,1
90043,1
90044,1
90045,1
90046,0
90047,0
90048,1
90049,1
90050,1
90051,1
90052,0
90053,0
90054,1
90055,1
90056,0
90057,1
90058,0
90059,0
90060,1
90061,0
90062,0
90063,0
90064,1
90065,1
90066,0
90067,0
90068,0
90069,0
90070,1
90071,0
90072,1
90073,1
90074,0
90075,0
90076,1
90077,0
90078,1
90079,0
90080,0
90081,1
90082,0
90083,0
90084,0
90085,0
90086,1
90087,0
90088,0
90089,0
90090,0
90091,1
90092,1
90093,0
90094,0
90095,0
90096,1
90097,0
90098,1
90099,1
90100,1
90101,1
90102,0
90103,1
90104,0
90105,1
90106,0
90107,1
90108,0
90109,1
90110,0
90111,1
90112,1
90113,1
90114,0
90115,1
90116,1
90117,0
90118,1
90119,1
90120,1
90121,1
90122,0
90123,1
90124,1
90125,1
90126,0
90127,0
90128,0
90129,0
90130,1
90131,1
90132,1
90133,1
90134,0
90135,1
90136,1
90137,0
90138,0
90139,0
90140,1
90141,0
90142,1
90143,0
90144,1
90145,1
90146,0
90147,1
90148,1
90149,1
90150,0
90151,0
90152,1
90153,1
90154,0
90155,0
90156,1
90157,1
90158,1
90159,1
90160,1
90161,1
90162,1
90163,1
90164,1
90165,1
90166,1
90167,1
90168,1
90169,0
90170,1
90171,1
90172,0
90173,1
90174,1
90175,0
90176,1
90177,0
90178,0
90179,0
90180,1
90181,1
90182,0
90183,0
90184,1
90185,1
90186,0
90187,0
90188,0
90189,1
90190,1
90191,1
90192,1
90193,1
90194,1
90195,0
90196,1
90197,0
90198,0
90199,0
90200,1
90201,1
90202,1
90203,0
90204,1
90205,0
90206,1
90207,0
90208,1
90209,0
90210,0
90211,0
90212,0
90213,1
90214,0
90215,1
90216,0
90217,0
90218,1
90219,1
90220,0
90221,1
90222,1
90223,0
90224,0
90225,1
90226,0
90227,1
90228,1
90229,0
90230,0
90231,1
90232,0
90233,1
90234,0
90235,0
90236,1
90237,0
90238,0
90239,0
90240,1
90241,1
90242,0
90243,0
90244,0
90245,1
90246,1
90247,0
90248,1
90249,1
90250,1
90251,0
90252,0
90253,0
90254,0
90255,0
90256,0
90257,0
90258,1
90259,1
90260,1
90261,1
90262,1
90263,0
90264,0
90265,1
90266,1
90267,1
90268,0
90269,0
90270,1
90271,0
90272,1
90273,1
90274,1
90275,0
90276,1
90277,1
90278,1
90279,0
90280,0
90281,1
90282,0
90283,1
90284,0
90285,0
90286,1
90287,0
90288,1
90289,1
90290,1
90291,1
90292,1
90293,0
90294,0
90295,0
90296,0
90297,1
90298,1
90299,0
90300,0
90301,1
90302,1
90303,0
90304,0
90305,1
90306,1
90307,1
90308,1
90309,0
90310,1
90311,1
90312,1
90313,0
90314,1
90315,1
90316,1
90317,0
90318,1
90319,0
90320,1
90321,1
90322,0
90323,1
90324,1
90325,1
90326,1
90327,1
90328,1
90329,1
90330,1
90331,1
90332,0
90333,0
90334,1
90335,1
90336,0
90337,0
90338,1
90339,1
90340,1
90341,0
90342,0
90343,0
90344,0
90345,0
90346,1
90347,0
90348,0
90349,1
90350,0
90351,0
90352,1
90353,0
90354,0
90355,1
90356,0
90357,0
90358,0
90359,0
90360,0
90361,0
90362,1
90363,0
90364,1
90365,1
90366,1
90367,1
90368,1
90369,0
90370,1
90371,1
90372,1
90373,1
90374,0
90375,1
90376,1
90377,1
90378,1
90379,0
90380,1
90381,0
90382,1
90383,1
90384,0
90385,1
90386,0
90387,1
90388,1
90389,0
90390,0
90391,1
90392,1
90393,1
90394,1
90395,1
90396,1
90397,0
90398,1
90399,0
90400,1
90401,1
90402,1
90403,0
90404,1
90405,0
90406,0
90407,0
90408,1
90409,0
90410,1
90411,0
90412,1
90413,0
90414,0
90415,1
90416,0
90417,0
90418,0
90419,0
90420,1
90421,1
90422,1
90423,0
90424,1
90425,1
90426,0
90427,1
90428,1
90429,1
90430,1
90431,0
90432,0
90433,1
90434,1
90435,1
90436,1
90437,0
90438,1
90439,1
90440,0
90441,0
90442,1
90443,0
90444,0
90445,1
90446,1
90447,0
90448,0
90449,0
90450,1
90451,1
90452,1
90453,1
90454,0
90455,0
90456,1
90457,1
90458,0
90459,0
90460,0
90461,1
90462,1
90463,0
90464,0
90465,1
90466,1
90467,1
90468,1
90469,1
90470,0
90471,0
90472,1
90473,1
90474,0
90475,1
90476,1
90477,1
90478,0
90479,1
90480,0
90481,0
90482,1
90483,0
90484,1
90485,1
90486,0
90487,1
90488,1
90489,0
90490,0
90491,0
90492,0
90493,1
90494,1
90495,1
90496,1
90497,1
90498,1
90499,1
90500,0
90501,1
90502,1
90503,1
90504,0
90505,0
90506,0
90507,0
90508,1
90509,0
90510,1
90511,1
90512,1
90513,0
90514,0
90515,1
90516,1
90517,1
90518,1
90519,0
90520,1
90521,0
90522,0
90523,0
90524,1
90525,0
90526,1
90527,1
90528,1
90529,0
90530,1
90531,1
90532,0
90533,1
90534,1
90535,0
90536,0
90537,1
90538,1
90539,1
90540,0
90541,0
90542,1
90543,1
90544,1
90545,0
90546,1
90547,0
90548,1
90549,1
90550,0
90551,1
90552,1
90553,0
90554,1
90555,0
90556,0
90557,0
90558,0
90559,1
90560,1
90561,0
90562,1
90563,1
90564,0
90565,1
90566,0
90567,1
90568,1
90569,0
90570,0
90571,1
90572,0
90573,1
90574,0
90575,0
90576,1
90577,0
90578,1
90579,0
90580,0
90581,0
90582,1
90583,0
90584,1
90585,0
90586,1
90587,1
90588,1
90589,1
90590,0
90591,0
90592,0
90593,0
90594,1
90595,1
90596,1
90597,0
90598,1
90599,1
90600,0
90601,0
90602,1
90603,1
90604,1
90605,0
90606,1
90607,1
90608,1
90609,1
90610,0
90611,1
90612,0
90613,1
90614,0
90615,1
90616,0
90617,1
90618,1
90619,1
90620,0
90621,1
90622,0
90623,0
90624,1
90625,0
90626,0
90627,1
90628,1
90629,0
90630,1
90631,0
90632,0
90633,1
90634,0
90635,1
90636,1
90637,1
90638,1
90639,1
90640,1
90641,0
90642,0
90643,1
90644,0
90645,1
90646,0
90647,0
90648,1
90649,0
90650,1
90651,1
90652,1
90653,0
90654,1
90655,1
90656,0
90657,0
90658,1
90659,1
90660,1
90661,1
90662,1
90663,1
90664,1
90665,1
90666,1
90667,1
90668,1
90669,1
90670,1
90671,1
90672,1
90673,1
90674,1
90675,1
90676,0
90677,0
90678,1
90679,1
90680,1
90681,1
90682,1
90683,1
90684,1
90685,1
90686,1
90687,0
90688,0
90689,1
90690,1
90691,1
90692,1
90693,0
90694,0
90695,1
90696,1
90697,0
90698,0
90699,0
90700,0
90701,1
90702,0
90703,1
90704,1
90705,1
90706,1
90707,1
90708,1
90709,0
90710,0
90711,1
90712,1
90713,1
90714,0
90715,1
90716,1
90717,1
90718,1
90719,0
90720,0
90721,0
90722,0
90723,1
90724,0
90725,1
90726,1
90727,1
90728,1
90729,0
90730,1
90731,1
90732,0
90733,1
90734,1
90735,1
90736,1
90737,1
90738,1
90739,1
90740,1
90741,1
90742,0
90743,0
90744,0
90745,0
90746,0
90747,1
90748,0
90749,0
90750,0
90751,1
90752,0
90753,1
90754,1
90755,1
90756,1
90757,1
90758,1
90759,1
90760,0
90761,0
90762,1
90763,0
90764,0
90765,0
90766,0
90767,1
90768,1
90769,1
90770,0
90771,1
90772,0
90773,1
90774,1
90775,1
90776,1
90777,1
90778,1
90779,0
90780,1
90781,0
90782,0
90783,1
90784,0
90785,0
90786,0
90787,0
90788,0
90789,1
90790,1
90791,1
90792,1
90793,1
90794,0
90795,1
90796,1
90797,0
90798,0
90799,0
90800,0
90801,1
90802,1
90803,1
90804,1
90805,0
90806,0
90807,0
90808,1
90809,1
90810,0
90811,1
90812,1
90813,1
90814,1
90815,1
90816,1
90817,0
90818,1
90819,0
90820,1
90821,1
90822,1
90823,1
90824,1
90825,1
90826,0
90827,0
90828,1
90829,0
90830,0
90831,1
90832,1
90833,0
90834,0
90835,1
90836,0
90837,0
90838,1
90839,1
90840,0
90841,1
90842,0
90843,1
90844,0
90845,1
90846,0
90847,0
90848,0
90849,1
90850,1
90851,0
90852,1
90853,1
90854,1
90855,1
90856,1
90857,1
90858,1
90859,0
90860,0
90861,1
90862,1
90863,1
90864,1
90865,1
90866,1
90867,0
90868,0
90869,1
90870,1
90871,1
90872,0
90873,1
90874,1
90875,0
90876,0
90877,0
90878,0
90879,0
90880,0
90881,1
90882,0
90883,0
90884,1
90885,1
90886,1
90887,1
90888,0
90889,0
90890,1
90891,0
90892,0
90893,1
90894,1
90895,0
90896,1
90897,0
90898,1
90899,0
90900,1
90901,0
90902,0
90903,1
90904,0
90905,1
90906,0
90907,0
90908,0
90909,0
90910,1
90911,1
90912,1
90913,1
90914,1
90915,1
90916,0
90917,1
90918,1
90919,1
90920,0
90921,0
90922,1
90923,0
90924,1
90925,0
90926,1
90927,0
90928,1
90929,0
90930,0
90931,0
90932,1
90933,1
90934,0
90935,0
90936,1
90937,0
90938,1
90939,1
90940,1
90941,1
90942,1
90943,1
90944,0
90945,1
90946,1
90947,1
90948,0
90949,0
90950,1
90951,1
90952,0
90953,0
90954,0
90955,1
90956,0
90957,1
90958,0
90959,0
90960,0
90961,1
90962,0
90963,1
90964,0
90965,0
90966,1
90967,1
90968,1
90969,1
90970,1
90971,1
90972,1
90973,1
90974,0
90975,1
90976,0
90977,1
90978,1
90979,1
90980,1
90981,1
90982,1
90983,0
90984,0
90985,1
90986,1
90987,0
90988,0
90989,0
90990,1
90991,0
90992,0
90993,1
90994,1
90995,1
90996,0
90997,1
90998,1
90999,0
91000,1
91001,1
91002,1
91003,0
91004,0
91005,0
91006,1
91007,1
91008,1
91009,1
91010,0
91011,0
91012,0
91013,1
91014,1
91015,0
91016,0
91017,0
91018,1
91019,1
91020,0
91021,0
91022,1
91023,0
91024,1
91025,1
91026,1
91027,0
91028,0
91029,1
91030,1
91031,0
91032,0
91033,0
91034,1
91035,1
91036,0
91037,1
91038,1
91039,1
91040,0
91041,1
91042,1
91043,1
91044,0
91045,1
91046,1
91047,1
91048,0
91049,0
91050,0
91051,1
91052,0
91053,0
91054,1
91055,0
91056,1
91057,0
91058,1
91059,1
91060,1
91061,1
91062,0
91063,0
91064,1
91065,0
91066,0
91067,0
91068,0
91069,1
91070,1
91071,0
91072,1
91073,0
91074,1
91075,0
91076,1
91077,0
91078,1
91079,1
91080,0
91081,0
91082,0
91083,1
91084,1
91085,1
91086,1
91087,1
91088,0
91089,0
91090,1
91091,1
91092,0
91093,1
91094,0
91095,1
91096,0
91097,1
91098,1
91099,0
91100,1
91101,0
91102,0
91103,1
91104,1
91105,1
91106,0
91107,1
91108,0
91109,0
91110,1
91111,0
91112,0
91113,1
91114,1
91115,1
91116,1
91117,0
91118,0
91119,1
91120,1
91121,1
91122,0
91123,1
91124,1
91125,1
91126,1
91127,0
91128,0
91129,0
91130,1
91131,0
91132,1
91133,0
91134,0
91135,1
91136,0
91137,0
91138,0
91139,0
91140,0
91141,1
91142,0
91143,0
91144,1
91145,1
91146,0
91147,0
91148,1
91149,1
91150,0
91151,0
91152,1
91153,1
91154,0
91155,1
91156,1
91157,1
91158,1
91159,0
91160,1
91161,1
91162,1
91163,0
91164,1
91165,0
91166,0
91167,0
91168,0
91169,0
91170,1
91171,0
91172,0
91173,1
91174,1
91175,0
91176,1
91177,1
91178,1
91179,1
91180,1
91181,1
91182,1
91183,0
91184,1
91185,1
91186,1
91187,1
91188,1
91189,0
91190,0
91191,0
91192,0
91193,0
91194,0
91195,1
91196,1
91197,1
91198,1
91199,0
91200,1
91201,0
91202,0
91203,1
91204,1
91205,1
91206,1
91207,0
91208,1
91209,0
91210,0
91211,1
91212,1
91213,1
91214,0
91215,0
91216,0
91217,0
91218,0
91219,1
91220,0
91221,1
91222,0
91223,1
91224,1
91225,0
91226,1
91227,1
91228,0
91229,1
91230,1
91231,1
91232,0
91233,0
91234,1
91235,1
91236,1
91237,1
91238,0
91239,1
91240,1
91241,0
91242,1
91243,1
91244,1
91245,1
91246,0
91247,1
91248,1
91249,0
91250,0
91251,1
91252,0
91253,0
91254,1
91255,1
91256,0
91257,0
91258,0
91259,0
91260,1
91261,1
91262,1
91263,1
91264,0
91265,1
91266,0
91267,0
91268,0
91269,0
91270,1
91271,1
91272,0
91273,0
91274,1
91275,0
91276,0
91277,1
91278,0
91279,0
91280,1
91281,0
91282,1
91283,1
91284,0
91285,0
91286,0
91287,1
91288,0
91289,1
91290,1
91291,1
91292,0
91293,0
91294,0
91295,1
91296,1
91297,0
91298,1
91299,1
91300,0
91301,0
91302,1
91303,0
91304,0
91305,1
91306,1
91307,1
91308,0
91309,1
91310,1
91311,1
91312,0
91313,0
91314,0
91315,0
91316,1
91317,0
91318,0
91319,1
91320,1
91321,1
91322,0
91323,1
91324,1
91325,0
91326,1
91327,0
91328,0
91329,1
91330,1
91331,1
91332,0
91333,0
91334,0
91335,1
91336,1
91337,0
91338,0
91339,0
91340,1
91341,0
91342,0
91343,1
91344,1
91345,0
91346,1
91347,1
91348,0
91349,0
91350,0
91351,0
91352,1
91353,0
91354,1
91355,1
91356,0
91357,0
91358,1
91359,0
91360,1
91361,1
91362,0
91363,0
91364,1
91365,0
91366,0
91367,1
91368,0
91369,1
91370,1
91371,1
91372,1
91373,0
91374,1
91375,1
91376,0
91377,0
91378,1
91379,1
91380,0
91381,0
91382,1
91383,0
91384,0
91385,1
91386,0
91387,1
91388,0
91389,0
91390,1
91391,0
91392,0
91393,1
91394,1
91395,0
91396,0
91397,0
91398,0
91399,0
91400,0
91401,0
91402,1
91403,1
91404,1
91405,1
91406,1
91407,1
91408,0
91409,0
91410,1
91411,1
91412,0
91413,1
91414,1
91415,0
91416,0
91417,1
91418,0
91419,0
91420,0
91421,0
91422,1
91423,0
91424,0
91425,1
91426,0
91427,0
91428,0
91429,1
91430,1
91431,0
91432,1
91433,1
91434,1
91435,0
91436,1
91437,1
91438,1
91439,1
91440,0
91441,0
91442,1
91443,1
91444,1
91445,1
91446,1
91447,1
91448,0
91449,0
91450,0
91451,0
91452,0
91453,1
91454,1
91455,0
91456,0
91457,0
91458,1
91459,1
91460,0
91461,1
91462,1
91463,0
91464,0
91465,1
91466,1
91467,1
91468,1
91469,1
91470,1
91471,0
91472,1
91473,1
91474,0
91475,1
91476,1
91477,1
91478,0
91479,1
91480,0
91481,1
91482,1
91483,1
91484,1
91485,0
91486,0
91487,1
91488,1
91489,0
91490,1
91491,1
91492,0
91493,0
91494,1
91495,1
91496,1
91497,1
91498,1
91499,1
91500,0
91501,1
91502,0
91503,1
91504,0
91505,0
91506,0
91507,0
91508,0
91509,1
91510,0
91511,0
91512,0
91513,1
91514,1
91515,0
91516,0
91517,0
91518,1
91519,1
91520,1
91521,0
91522,0
91523,0
91524,0
91525,0
91526,1
91527,1
91528,0
91529,1
91530,1
91531,1
91532,0
91533,1
91534,1
91535,0
91536,0
91537,0
91538,1
91539,0
91540,1
91541,1
91542,1
91543,0
91544,1
91545,1
91546,0
91547,1
91548,1
91549,1
91550,1
91551,0
91552,0
91553,0
91554,1
91555,1
91556,0
91557,1
91558,0
91559,0
91560,0
91561,0
91562,0
91563,0
91564,0
91565,1
91566,0
91567,0
91568,0
91569,0
91570,1
91571,0
91572,0
91573,1
91574,0
91575,1
91576,1
91577,0
91578,1
91579,1
91580,1
91581,0
91582,1
91583,0
91584,1
91585,1
91586,1
91587,0
91588,0
91589,0
91590,0
91591,1
91592,1
91593,0
91594,1
91595,1
91596,1
91597,0
91598,1
91599,1
91600,0
91601,0
91602,1
91603,1
91604,1
91605,1
91606,1
91607,1
91608,0
91609,1
91610,1
91611,0
91612,1
91613,0
91614,1
91615,1
91616,1
91617,1
91618,1
91619,1
91620,0
91621,0
91622,1
91623,0
91624,1
91625,0
91626,1
91627,0
91628,1
91629,1
91630,0
91631,1
91632,1
91633,0
91634,1
91635,1
91636,0
91637,0
91638,0
91639,0
91640,0
91641,0
91642,0
91643,1
91644,1
91645,0
91646,1
91647,1
91648,0
91649,0
91650,1
91651,0
91652,0
91653,0
91654,0
91655,1
91656,0
91657,1
91658,1
91659,1
91660,1
91661,1
91662,0
91663,0
91664,0
91665,1
91666,0
91667,1
91668,0
91669,0
91670,0
91671,1
91672,1
91673,1
91674,1
91675,0
91676,0
91677,0
91678,1
91679,0
91680,0
91681,1
91682,1
91683,0
91684,1
91685,1
91686,1
91687,0
91688,0
91689,0
91690,1
91691,0
91692,1
91693,1
91694,1
91695,1
91696,0
91697,0
91698,1
91699,0
91700,1
91701,0
91702,0
91703,0
91704,0
91705,0
91706,1
91707,1
91708,0
91709,1
91710,1
91711,1
91712,0
91713,1
91714,1
91715,1
91716,1
91717,1
91718,0
91719,1
91720,0
91721,0
91722,0
91723,0
91724,1
91725,1
91726,1
91727,1
91728,0
91729,0
91730,1
91731,1
91732,0
91733,1
91734,0
91735,0
91736,1
91737,0
91738,1
91739,1
91740,1
91741,1
91742,0
91743,1
91744,1
91745,1
91746,1
91747,0
91748,0
91749,1
91750,0
91751,1
91752,0
91753,1
91754,1
91755,1
91756,1
91757,0
91758,0
91759,0
91760,0
91761,0
91762,0
91763,0
91764,1
91765,1
91766,1
91767,1
91768,1
91769,0
91770,1
91771,1
91772,0
91773,1
91774,0
91775,0
91776,1
91777,1
91778,1
91779,0
91780,1
91781,1
91782,0
91783,1
91784,1
91785,0
91786,0
91787,1
91788,0
91789,1
91790,0
91791,1
91792,1
91793,1
91794,0
91795,0
91796,1
91797,0
91798,1
91799,1
91800,1
91801,1
91802,0
91803,1
91804,1
91805,0
91806,0
91807,1
91808,0
91809,0
91810,1
91811,0
91812,0
91813,1
91814,1
91815,0
91816,0
91817,1
91818,0
91819,1
91820,1
91821,1
91822,1
91823,1
91824,1
91825,1
91826,0
91827,1
91828,1
91829,1
91830,0
91831,1
91832,0
91833,1
91834,0
91835,1
91836,0
91837,1
91838,1
91839,0
91840,0
91841,0
91842,1
91843,0
91844,0
91845,1
91846,1
91847,0
91848,1
91849,1
91850,1
91851,0
91852,0
91853,1
91854,0
91855,1
91856,0
91857,1
91858,1
91859,1
91860,1
91861,1
91862,1
91863,1
91864,1
91865,1
91866,0
91867,1
91868,1
91869,1
91870,0
91871,1
91872,1
91873,0
91874,1
91875,0
91876,1
91877,1
91878,1
91879,0
91880,1
91881,1
91882,0
91883,0
91884,0
91885,0
91886,0
91887,1
91888,0
91889,0
91890,1
91891,1
91892,1
91893,1
91894,1
91895,0
91896,0
91897,0
91898,0
91899,1
91900,0
91901,1
91902,0
91903,0
91904,1
91905,1
91906,1
91907,1
91908,0
91909,1
91910,1
91911,0
91912,1
91913,0
91914,1
91915,0
91916,1
91917,1
91918,0
91919,0
91920,1
91921,1
91922,1
91923,1
91924,1
91925,1
91926,1
91927,0
91928,0
91929,1
91930,0
91931,0
91932,1
91933,1
91934,1
91935,1
91936,0
91937,1
91938,1
91939,1
91940,0
91941,1
91942,0
91943,0
91944,0
91945,1
91946,0
91947,1
91948,0
91949,0
91950,1
91951,0
91952,1
91953,0
91954,0
91955,1
91956,0
91957,1
91958,0
91959,0
91960,0
91961,0
91962,1
91963,1
91964,0
91965,0
91966,1
91967,0
91968,1
91969,1
91970,0
91971,0
91972,0
91973,0
91974,1
91975,0
91976,1
91977,1
91978,1
91979,1
91980,0
91981,1
91982,1
91983,1
91984,1
91985,0
91986,1
91987,0
91988,0
91989,1
91990,0
91991,1
91992,1
91993,0
91994,1
91995,0
91996,1
91997,0
91998,1
91999,0
92000,0
92001,1
92002,0
92003,1
92004,1
92005,0
92006,1
92007,1
92008,1
92009,0
92010,0
92011,1
92012,0
92013,0
92014,1
92015,0
92016,0
92017,1
92018,1
92019,1
92020,0
92021,1
92022,1
92023,1
92024,1
92025,1
92026,0
92027,0
92028,0
92029,1
92030,0
92031,0
92032,0
92033,0
92034,1
92035,0
92036,0
92037,0
92038,1
92039,0
92040,1
92041,1
92042,0
92043,0
92044,1
92045,0
92046,1
92047,0
92048,0
92049,1
92050,1
92051,0
92052,0
92053,0
92054,0
92055,1
92056,1
92057,0
92058,1
92059,0
92060,0
92061,1
92062,1
92063,1
92064,1
92065,1
92066,1
92067,1
92068,1
92069,0
92070,0
92071,0
92072,1
92073,0
92074,1
92075,1
92076,0
92077,0
92078,0
92079,1
92080,0
92081,1
92082,1
92083,0
92084,1
92085,0
92086,1
92087,0
92088,1
92089,1
92090,1
92091,1
92092,1
92093,0
92094,1
92095,0
92096,1
92097,1
92098,0
92099,1
92100,1
92101,1
92102,1
92103,1
92104,0
92105,0
92106,0
92107,1
92108,1
92109,0
92110,1
92111,0
92112,1
92113,1
92114,0
92115,0
92116,0
92117,0
92118,1
92119,0
92120,0
92121,1
92122,1
92123,0
92124,0
92125,1
92126,0
92127,1
92128,1
92129,1
92130,1
92131,1
92132,0
92133,0
92134,1
92135,0
92136,1
92137,0
92138,0
92139,1
92140,0
92141,1
92142,0
92143,1
92144,0
92145,1
92146,0
92147,1
92148,1
92149,1
92150,1
92151,1
92152,0
92153,0
92154,1
92155,1
92156,0
92157,0
92158,1
92159,0
92160,0
92161,0
92162,0
92163,1
92164,0
92165,0
92166,0
92167,0
92168,1
92169,0
92170,1
92171,1
92172,0
92173,1
92174,1
92175,0
92176,0
92177,1
92178,0
92179,1
92180,0
92181,0
92182,1
92183,1
92184,1
92185,1
92186,0
92187,1
92188,0
92189,1
92190,0
92191,1
92192,0
92193,1
92194,1
92195,1
92196,1
92197,0
92198,1
92199,0
92200,0
92201,1
92202,0
92203,0
92204,0
92205,1
92206,0
92207,1
92208,0
92209,0
92210,0
92211,0
92212,0
92213,0
92214,0
92215,0
92216,1
92217,0
92218,0
92219,1
92220,0
92221,1
92222,1
92223,0
92224,0
92225,1
92226,1
92227,0
92228,1
92229,0
92230,1
92231,1
92232,1
92233,1
92234,0
92235,0
92236,0
92237,0
92238,1
92239,1
92240,0
92241,0
92242,0
92243,1
92244,0
92245,0
92246,1
92247,1
92248,0
92249,0
92250,1
92251,1
92252,0
92253,0
92254,0
92255,0
92256,1
92257,1
92258,1
92259,1
92260,1
92261,1
92262,1
92263,1
92264,1
92265,1
92266,0
92267,1
92268,0
92269,0
92270,1
92271,0
92272,1
92273,1
92274,1
92275,1
92276,1
92277,0
92278,1
92279,0
92280,0
92281,0
92282,0
92283,1
92284,1
92285,1
92286,1
92287,0
92288,0
92289,0
92290,0
92291,0
92292,0
92293,0
92294,0
92295,1
92296,1
92297,1
92298,0
92299,1
92300,0
92301,0
92302,0
92303,1
92304,1
92305,1
92306,0
92307,0
92308,0
92309,0
92310,1
92311,0
92312,0
92313,0
92314,0
92315,0
92316,0
92317,0
92318,0
92319,0
92320,1
92321,1
92322,0
92323,0
92324,0
92325,0
92326,0
92327,1
92328,1
92329,1
92330,1
92331,1
92332,0
92333,0
92334,0
92335,0
92336,0
92337,1
92338,0
92339,0
92340,1
92341,0
92342,0
92343,0
92344,0
92345,0
92346,1
92347,1
92348,0
92349,0
92350,1
92351,0
92352,1
92353,1
92354,0
92355,0
92356,1
92357,0
92358,0
92359,0
92360,0
92361,0
92362,0
92363,1
92364,1
92365,0
92366,0
92367,1
92368,1
92369,0
92370,1
92371,0
92372,0
92373,0
92374,0
92375,0
92376,0
92377,0
92378,1
92379,1
92380,1
92381,1
92382,1
92383,0
92384,1
92385,0
92386,1
92387,1
92388,0
92389,1
92390,1
92391,1
92392,1
92393,1
92394,0
92395,0
92396,0
92397,1
92398,1
92399,1
92400,0
92401,1
92402,1
92403,0
92404,1
92405,1
92406,0
92407,0
92408,0
92409,0
92410,0
92411,1
92412,1
92413,1
92414,0
92415,1
92416,1
92417,1
92418,0
92419,1
92420,0
92421,0
92422,0
92423,1
92424,0
92425,0
92426,0
92427,0
92428,0
92429,1
92430,0
92431,0
92432,0
92433,1
92434,1
92435,1
92436,0
92437,0
92438,1
92439,1
92440,0
92441,0
92442,0
92443,0
92444,1
92445,1
92446,0
92447,0
92448,0
92449,1
92450,1
92451,0
92452,0
92453,0
92454,0
92455,0
92456,1
92457,1
92458,0
92459,0
92460,0
92461,1
92462,0
92463,1
92464,0
92465,1
92466,0
92467,1
92468,1
92469,1
92470,1
92471,0
92472,0
92473,1
92474,1
92475,0
92476,0
92477,1
92478,1
92479,0
92480,0
92481,1
92482,1
92483,1
92484,1
92485,0
92486,0
92487,1
92488,1
92489,0
92490,0
92491,0
92492,0
92493,1
92494,1
92495,0
92496,1
92497,1
92498,1
92499,1
92500,1
92501,0
92502,1
92503,0
92504,0
92505,0
92506,1
92507,1
92508,0
92509,1
92510,0
92511,1
92512,0
92513,0
92514,1
92515,1
92516,0
92517,0
92518,1
92519,1
92520,1
92521,0
92522,1
92523,0
92524,0
92525,1
92526,0
92527,0
92528,0
92529,1
92530,1
92531,0
92532,1
92533,0
92534,1
92535,1
92536,0
92537,1
92538,0
92539,0
92540,0
92541,1
92542,0
92543,1
92544,0
92545,0
92546,0
92547,0
92548,1
92549,0
92550,1
92551,0
92552,1
92553,0
92554,1
92555,1
92556,0
92557,1
92558,1
92559,1
92560,1
92561,1
92562,0
92563,0
92564,1
92565,0
92566,1
92567,0
92568,0
92569,0
92570,1
92571,1
92572,1
92573,1
92574,1
92575,1
92576,0
92577,1
92578,1
92579,1
92580,0
92581,0
92582,1
92583,0
92584,0
92585,0
92586,0
92587,0
92588,0
92589,0
92590,0
92591,0
92592,0
92593,0
92594,1
92595,0
92596,0
92597,1
92598,1
92599,0
92600,1
92601,1
92602,0
92603,1
92604,1
92605,0
92606,0
92607,1
92608,1
92609,1
92610,1
92611,1
92612,1
92613,1
92614,1
92615,1
92616,0
92617,1
92618,1
92619,0
92620,1
92621,0
92622,1
92623,1
92624,0
92625,1
92626,1
92627,1
92628,0
92629,1
92630,0
92631,0
92632,1
92633,0
92634,1
92635,0
92636,1
92637,1
92638,1
92639,1
92640,0
92641,0
92642,0
92643,1
92644,0
92645,1
92646,0
92647,0
92648,0
92649,1
92650,0
92651,1
92652,0
92653,1
92654,1
92655,0
92656,0
92657,0
92658,1
92659,0
92660,1
92661,0
92662,0
92663,1
92664,1
92665,0
92666,1
92667,1
92668,0
92669,0
92670,0
92671,0
